5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,3,0,1,3,0,1,14,3,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,6,5,5,5,5,5,5,5,5,3,1,0,3,1,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,5,5,5,5,5,5,7,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,5,5,5,5,7,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,11,0,6,5,5,5,5,5,5,7,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,5,5,7,11,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,5,5,5,5,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,5
5,5,5,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,5,0,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,0,3,0,2,5,5,4,0,0,0,0,0,0,6,5,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,2,0,0,0,0,0,0,5,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,4,4,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,0,2,5,5,5,7,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
